id,semantic_compare
5789,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's2_refines_s1']"
5493,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5490,"['equivalent', 's1_refines_s2']"
5492,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
17896,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']"
53952,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']"
47845,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47837,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47813,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47796,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47765,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47856,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47838,[]
47801,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47799,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47763,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47842,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47814,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47788,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47701,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47519,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47504,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
17517,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']"
47839,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47865,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47505,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47767,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47764,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
54641,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
47802,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47797,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47846,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47815,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47518,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47700,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47702,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47712,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
47792,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5502,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 's2_refines_s1']"
5510,"['s1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent']"
5514,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1']"
5517,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'unknown', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable']"
5519,['ERROR']
5521,[]
5538,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable']"
5546,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable']"
5559,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR']"
5619,['ERROR']
5570,['ERROR']
5627,"['equivalent', 's2_refines_s1', 's1_refines_s2', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent']"
5658,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
5696,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR']"
5712,"['equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
5711,"['equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5718,[]
5721,"['ERROR', 'ERROR', 'equivalent']"
5727,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
5769,"['equivalent', 'equivalent', 'unknown', 's2_refines_s1', 'equivalent', 's1_refines_s2']"
6519,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']"
6508,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent']"
6496,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5919,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']"
5920,[]
5926,[]
5939,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']"
5972,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent']"
6036,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent']"
6122,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5777,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 's1_refines_s2']"
5779,"['equivalent', 'equivalent']"
5785,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']"
5793,['ERROR']
5794,['s2_refines_s1']
5800,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5803,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']"
5892,"['equivalent', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent']"
8498,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent']"
8457,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent']"
8279,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent']"
5929,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent']"
5896,['equivalent']
5922,"['ERROR', 'ERROR']"
5925,"['ERROR', 'ERROR', 'equivalent', 'equivalent']"
5918,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR']"
5933,[]
5934,[]
6247,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR']"
5938,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']"
6550,"['equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']"
6514,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
5944,[]
5945,[]
5950,"['ERROR', 'ERROR', 'ERROR']"
5956,"['ERROR', 'ERROR', 'ERROR']"
5958,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable']"
5959,['ERROR']
5971,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
