id,semantic_compare,consecutive_equivalent_count,consecutive_incomparable_count,consecutive_s1_refines_s2_count,consecutive_s2_refines_s1_count
6423,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
6057,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",4,0,0,0
5891,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
10796,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
5843,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",2,0,0,0
5786,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
5321,[],0,0,0,0
5329,"['ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1']",0,0,0,0
5338,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']",0,0,0,2
5364,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
5365,"['equivalent', 'equivalent', 'unknown', 's2_refines_s1', 's1_refines_s2']",1,0,0,0
5376,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,0,0,0
5392,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
5381,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
5384,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
5393,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable']",0,0,0,0
5395,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
5434,"['s2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']",2,0,0,0
5789,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's2_refines_s1']",11,1,1,2
5493,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",23,7,1,3
5490,"['equivalent', 's1_refines_s2']",0,0,0,0
5492,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",24,7,1,3
17896,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']",0,0,0,1
53952,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']",0,0,0,1
47845,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47837,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47813,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47796,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47765,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47856,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47838,[],0,0,0,0
47801,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47799,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47763,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47842,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47814,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47788,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47701,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47519,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",6,0,0,1
47504,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
17517,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'equivalent']",0,0,0,1
47839,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47865,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",4,0,0,1
47505,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47767,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47764,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
54641,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",1,0,0,1
47802,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47797,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47846,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47815,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47518,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47700,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47702,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47712,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
47792,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
5502,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 's2_refines_s1']",0,0,0,1
5510,"['s1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent']",2,0,0,0
5514,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1']",0,0,0,2
5517,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'unknown', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable']",2,1,0,0
5519,['ERROR'],0,0,0,0
5521,[],0,0,0,0
5538,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable']",9,0,0,1
5546,"['ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable']",8,3,0,1
5559,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR']",2,0,0,0
5619,['ERROR'],0,0,0,0
5570,['ERROR'],0,0,0,0
5627,"['equivalent', 's2_refines_s1', 's1_refines_s2', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent']",0,0,1,0
5658,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
5696,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR']",25,7,1,3
5712,"['equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",2,0,0,0
5711,"['equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",8,0,0,0
5718,[],0,0,0,0
5721,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
5727,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
5769,"['equivalent', 'equivalent', 'unknown', 's2_refines_s1', 'equivalent', 's1_refines_s2']",1,0,0,0
6519,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']",1,0,0,1
6508,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent']",2,0,0,1
6496,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
5919,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']",1,0,0,1
5920,[],0,0,0,0
5926,[],0,0,0,0
5939,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']",1,0,0,1
5972,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent']",2,0,0,1
6036,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent']",2,0,0,1
6122,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",5,0,0,1
5777,"['s2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 's1_refines_s2']",0,0,0,1
5779,"['equivalent', 'equivalent']",1,0,0,0
5785,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']",5,0,0,0
5793,['ERROR'],0,0,0,0
5794,['s2_refines_s1'],0,0,0,0
5800,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",28,7,1,3
5803,"['ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 's1_refines_s2', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR']",23,7,1,3
5892,"['equivalent', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent']",6,6,1,1
8498,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
